date,company,state,breach,org,records
1/27/2006,StateofRhodeIslandwebsite(www.RI.gov),RI,HACK,GOV,4118.0
1/31/2006,BostonGlobe(TheNewYorkTimesCompany)andTheWorcesterTelegram&Gazette,MA,DISC,BSO,240000.0
1/31/2006,HoneywellInternational,NJ,UNKN,BSO,19000.0
2/1/2006,UniversityofColoradoColoradoSprings(UCCS),CO,HACK,EDU,2500.0
2/1/2006,BlueCrossandBlueShieldofNorthCarolina,NC,DISC,BSO,629.0
2/2/2006,PresbyterianHealthcareService,NM,STAT,MED,450.0
2/4/2006,FedEx,CA,DISC,BSO,1100.0
2/9/2006,OfficeMax,IL,HACK,BSR,200000.0
2/15/2006,U.S.DepartmentofAgriculture(USDA),DC,DISC,GOV,350000.0
2/15/2006,SuffolkCountyClerk'sOffice,NY,DISC,GOV,7000.0
2/15/2006,OldDominionUniversity,VA,DISC,EDU,601.0
2/16/2006,BlueCrossandBlueShield,FL,INSD,MED,27000.0
2/16/2006,ThePrincetonReview,NY,DISC,BSR,0.0
2/17/2006,MountSt.Mary'sHospital,NY,PORT,MED,17000.0
2/17/2006,CaliforniaDepartmentofCorrectionsPelicanBayStatePrison,CA,INSD,GOV,0.0
2/18/2006,UniversityofNorthernIowa,IA,HACK,EDU,6000.0
2/20/2006,CapitalComputerAssociatesSpencerportSchoolDistrict,NY,DISC,BSF,17.0
2/20/2006,AlltelCorporation,AR,PHYS,BSR,0.0
2/22/2006,UniversityofTexasM.D.AndersonCancerCenter,TX,PORT,MED,4000.0
3/1/2006,MedcoHealthSolutions,OH,PORT,MED,4600.0
3/2/2006,LosAngelesCountyDepartmentofSocialServices,CA,PHYS,GOV,2000000.0
3/2/2006,HamiltonCountyClerkofCourts,OH,DISC,GOV,1300000.0
3/2/2006,OlympicFunding,IL,UNKN,BSF,0.0
3/5/2006,GeorgetownUniversity,DC,HACK,EDU,41000.0
3/6/2006,FirstHorizonHomeLoans,OR,STAT,BSF,8.0
3/7/2006,AudiolinkLLC(AudioLink),FL,HACK,BSR,25.0
3/8/2006,iBill[disputed],FL,UNKN,BSF,17781500.0
3/8/2006,VerizonCommunications,NY,PORT,BSO,0.0
3/10/2006,LongIslandUniversityAlphaChiNationalHonorsSociety,NY,DISC,EDU,51.0
3/11/2006,CaliforniaDepartmentofConsumerAffairs(DCA),CA,PHYS,GOV,0.0
3/14/2006,GeneralMotors(GM),MI,INSD,BSO,100.0
3/14/2006,BuffaloBisonsandChoiceOneOnline,NY,HACK,BSO,0.0
3/15/2006,Ernst&YoungIBM,NY,PORT,BSF,84000.0
3/16/2006,Bananas.com,CA,HACK,BSR,274.0
3/16/2006,MortgageInstituteofMichigan,MI,UNKN,BSF,67.0
3/22/2006,DistrictofColumbiaBoardofElectionsandEthics,DC,DISC,GOV,0.0
3/24/2006,CaliforniaStateEmploymentDevelopmentDivision,CA,DISC,GOV,64000.0
3/24/2006,VermontStateColleges,VT,PORT,EDU,14000.0
3/24/2006,CaliforniaStateUniversityDominquezHills,CA,PORT,EDU,2486.0
3/29/2006,UniversityofNebraskaLincoln(UNL),NE,DISC,EDU,342.0
3/30/2006,U.S.MarineCorp,CA,PORT,GOV,207750.0
3/30/2006,ConnecticutTechnicalHighSchoolSystem,CT,DISC,EDU,1250.0
3/30/2006,SnyderCohnCollyerHamiltonandAssociatesP.C.Murry's,MD,PORT,BSF,0.0
3/31/2006,SecurityMutualLifeInsuranceCompanyofNewYork,NY,PORT,BSF,167.0
4/1/2006,ConEdison,NY,PORT,BSO,15000.0
4/1/2006,ShorterCollege,GA,HACK,EDU,0.0
4/6/2006,ProgressiveCasualtyInsurance,OH,INSD,BSF,13.0
4/7/2006,DiscountDomainRegistry.com,NY,DISC,BSO,1000.0
4/9/2006,UniversityofMedicineandDentistryofNewJersey,NJ,HACK,EDU,1850.0
4/10/2006,BrowardCountyRecordsDivision,FL,DISC,GOV,0.0
4/12/2006,Ross-Simons,RI,HACK,BSR,32000.0
4/12/2006,GreenpointMortgageFunding,CA,PORT,BSF,0.0
4/13/2006,FifthThirdBank,IN,INSD,BSF,1000.0
4/14/2006,NewTechImaging,HI,INSD,BSO,40000.0
4/17/2006,VisitingNurseServiceofNewYork(VNSNY),NY,PORT,MED,92.0
4/19/2006,Aflac,GA,PORT,BSF,0.0
4/20/2006,BearStearns&Company,NY,DISC,BSF,0.0
4/21/2006,UniversityofAlaskaFairbanks,AK,HACK,EDU,38941.0
4/21/2006,ImpacFundingCorporation,CA,PORT,BSF,4600.0
4/21/2006,Boeing,WA,PORT,BSO,3600.0
4/23/2006,UniversityofTexasMcCombsSchoolofBusiness,TX,HACK,EDU,197000.0
4/24/2006,CollegeofNewPaltz,NY,HACK,EDU,0.0
4/26/2006,PershingLLC,NJ,PORT,BSF,92541.0
4/26/2006,AetnaOmniHotelsandtheDepartmentofDefenseNAF,CT,PORT,MED,38253.0
4/26/2006,AmicaMutualInsurance,RI,PORT,BSF,751.0
4/26/2006,SterlingRenaissanceFestival,NY,HACK,BSO,0.0
4/27/2006,LongIslandRailradviacontractorIronMountain,NY,PORT,GOV,17000.0
4/28/2006,U.S.DepartmentofDefense,DC,HACK,GOV,14000.0
4/28/2006,SearsRoebuckCompanyContractorCompliance,FL,DISC,BSF,196.0
4/28/2006,OhioSecretaryofState,OH,DISC,GOV,0.0
5/1/2006,CBCInnovisBank,FL,UNKN,BSF,518.0
5/2/2006,OhioUniversity,OH,HACK,EDU,30000.0
5/2/2006,CountrywideHomeLoans,TX,INSD,BSF,90.0
5/2/2006,OhioUniversityInnovationCenter,OH,HACK,EDU,35.0
5/2/2006,GeorgiaStateGovernment,GA,STAT,GOV,0.0
5/4/2006,IdahoPowerCompany,ID,PORT,BSO,0.0
5/5/2006,NewYorkStateDepartmentofTaxationandFinance,NY,PORT,GOV,38.0
5/11/2006,OhioUniversityHudsonHealthCenter,OH,HACK,MED,70000.0
5/11/2006,MerrillLynch,NY,PORT,BSF,10500.0
5/11/2006,HealthcareBusinessResources(HBR),NC,DISC,MED,0.0
5/12/2006,MercantilePotomacBank,MD,PORT,BSF,48000.0
5/12/2006,AnnibellMortgage,NY,STAT,BSF,300.0
5/16/2006,AmericanInstituteofCertifiedPublicAccountants(AICPA),NY,PORT,NGO,33000.0
5/16/2006,GEMoneyBankLowe'sCompanies,PA,PORT,BSF,150.0
5/18/2006,AmericanRedCrossSt.LouisChapter,MO,INSD,NGO,1000000.0
5/19/2006,FrostBank,TX,HACK,BSF,9300.0
5/21/2006,ColumbusBank&Trust,GA,HACK,BSF,2000.0
5/22/2006,U.S.DepartmentofVeteransAffairs,DC,PORT,GOV,26500000.0
5/23/2006,MortgageLendersNetworkUSA,CT,INSD,BSF,231000.0
5/23/2006,LibertyMutualInsuranceCompany,MA,PORT,BSF,384.0
5/23/2006,ButlerCountyDepartmentofMentalRetardation&DevelopmentalDisabilities,OH,PORT,NGO,100.0
5/24/2006,NewYorkStateInsuranceFund(NYSIF),NY,PORT,GOV,37.0
5/24/2006,SacredHeartUniversity,CT,HACK,EDU,0.0
5/25/2006,VyStarCreditUnion,FL,HACK,BSF,34400.0
5/25/2006,SecuritySavingsBank,NC,HACK,BSF,13.0
5/30/2006,FloridaInternationalUniversity,FL,HACK,EDU,0.0
5/31/2006,TexasGuaranteedStudentLoanCorp.viasubcontractorHummingbird,TX,UNKN,BSF,1700000.0
6/1/2006,YMCAofGreaterProvidence,RI,PORT,NGO,65000.0
6/1/2006,UniversityofKentucky,KY,DISC,EDU,1300.0
6/2/2006,AholdUSAparentcompanyofStop&ShopGiantstoresandTopsstoresviasubcontractorElectronicDataSystems(EDS),MD,PORT,BSR,92000.0
6/3/2006,BuckeyeCommunityHealthPlan,OH,PORT,MED,72000.0
6/3/2006,Humana,KY,DISC,MED,17000.0
6/5/2006,KingsbrookJewishMedicalCenter,NY,PORT,MED,34863.0
6/6/2006,ARAMARKCorporation,GA,PORT,BSO,6028.0
6/6/2006,UniversityofTexasatElPaso,TX,HACK,EDU,4719.0
6/6/2006,U.S.DepartmentofEnergy,DC,HACK,GOV,1502.0
6/6/2006,EmpireStateCollege,NY,INSD,EDU,16.0
6/6/2006,ThomsonWest,MN,PORT,BSO,0.0
6/7/2006,ColoradoMentalHealthInstituteFortLogan,CO,PHYS,GOV,69.0
6/8/2006,UniversityofMichiganCreditUnion,MI,PHYS,BSF,5000.0
6/10/2006,NationwideRetirementSolutions,AZ,PORT,BSF,0.0
6/11/2006,DenverElectionCommission,CO,PHYS,GOV,150000.0
6/11/2006,AdamsStateCollege,CO,PORT,EDU,184.0
6/12/2006,BarnardCollege,NY,HACK,EDU,2250.0
6/12/2006,Fish&Richardson,MA,PORT,BSO,1924.0
6/13/2006,U.S.DeptofEnergyHanfordNucearReservation,WA,UNKN,GOV,4000.0
6/13/2006,OregonDepartmentofRevenue,OR,HACK,GOV,2200.0
6/13/2006,MinnesotaStateAuditor,MN,PORT,GOV,493.0
6/13/2006,StateofMinnesota,MN,PORT,GOV,0.0
6/14/2006,AmericanInternationalGroup(AIG)IndianaOfficeofMedicalExcessLLC,NY,STAT,BSF,930000.0
6/14/2006,LawFinanceGroupHoldingsLLC,NV,STAT,BSF,1237.0
6/16/2006,UnionPacific,NE,PORT,BSO,30000.0
6/16/2006,CaliforniaDepartmentofHealthServices(CDHS),CA,PHYS,GOV,1550.0
6/16/2006,NewYorkStateController'sOffice,NY,PORT,GOV,1300.0
6/17/2006,WesternIlliniosUniversity,IL,HACK,EDU,180000.0
6/17/2006,AutomaticDataProcessing(ADP),NJ,DISC,BSO,80.0
6/18/2006,INGU.S.FinancialServices,DC,PORT,BSF,13000.0
6/18/2006,INGU.S.FinancialServicesJacksonHealthSystem,FL,PORT,BSF,13000.0
6/18/2006,UlsterCountyCommunityCollege,NY,PORT,EDU,18.0
6/20/2006,Equifax,GA,PORT,BSF,2500.0
6/20/2006,NewJerseyDepartmentofLaborandWorkforceDevelopment,NJ,DISC,GOV,498.0
6/21/2006,CumberlandCountyEmergencyMedicalService,NC,PORT,MED,24350.0
6/22/2006,FederalTradeCommission(FTC),DC,PORT,GOV,110.0
6/23/2006,U.S.Navy,DC,UNKN,GOV,28000.0
6/23/2006,SanFranciscoStateUniversity,CA,PORT,EDU,3000.0
6/23/2006,CBCInnovis,OH,UNKN,BSF,1122.0
6/24/2006,CatawbaCountySchools,NC,UNKN,EDU,619.0
6/24/2006,SocialSecurityAdministration,GA,PORT,GOV,228.0
6/26/2006,AAAAARent-A-Space,CA,DISC,BSO,13000.0
6/26/2006,KingCountyElections,WA,DISC,GOV,0.0
6/27/2006,EmpireBeautySchool,NY,PHYS,EDU,1132.0
6/27/2006,GovernmentAccountabilityOffice(GAO),DC,DISC,GOV,1000.0
6/27/2006,MaimonidesMedicalCenterVisionFinancialCorp.,NY,PORT,MED,560.0
6/27/2006,UniversityofRochester,NY,DISC,EDU,286.0
6/29/2006,NebraskaTreasurer'sOffice,NE,HACK,GOV,309000.0
6/29/2006,MinnesotaDepartmentofRevenue,MN,PORT,GOV,50400.0
6/29/2006,AllStateInsuranceHuntsvillebranch,AL,STAT,BSF,27000.0
6/30/2006,U.S.DepartmentofVeteranAffairs,DC,PORT,GOV,16500.0
6/30/2006,WashingtonRegionalMedicalCenter,AR,PORT,GOV,5000.0
7/1/2006,AmericanRedCrossFarmersBranch,TX,PORT,NGO,0.0
7/5/2006,BisysGroup,NJ,PORT,BSF,61000.0
7/5/2006,RBSNationalBankAssetAcceptanceLLC,CT,PORT,BSF,1221.0
7/5/2006,ColumbiaUniversity,NY,DISC,EDU,98.0
7/7/2006,NavalSafetyCenterUnitedStatesNavy,VA,DISC,GOV,100000.0
7/7/2006,CityofHattiesburg,MS,STAT,GOV,2000.0
7/7/2006,NationalAssociationofSecuritiesDealers(NASD),FL,PORT,BSF,73.0
7/7/2006,MontanaPublicHealthandHumanServicesDepartment,MT,STAT,MED,0.0
7/13/2006,MoraineParkTechnicalCollege,WI,PORT,EDU,1500.0
7/13/2006,NewYorkStateDepartmentofMotorVehicles(DMV)NewYorkStateThruwayAuthority,NY,INSD,GOV,57.0
7/14/2006,HamptonCircuitCourtClerk-Treasurer'scomputer,VA,DISC,GOV,100000.0
7/14/2006,NorthwesternUniversity,IL,HACK,EDU,17000.0
7/16/2006,MississippiSecretaryofState,MS,DISC,GOV,2000.0
7/17/2006,VassarBrothersMedicalCenter,NY,PORT,MED,257800.0
7/18/2006,Nelnet,NE,PORT,BSO,188000.0
7/18/2006,U.S.DepartmentofAgriculture,KS,PORT,GOV,350.0
7/19/2006,Group1Automotive,TX,PORT,BSF,14000.0
7/24/2006,WoltersKluwer,CA,PORT,BSO,8500.0
7/24/2006,NewYorkCityDepartmentofHomelessServices,NY,DISC,GOV,8400.0
7/24/2006,HeritageCenters,NY,PHYS,MED,31.0
7/25/2006,GeorgetownUniversityHospital,DC,DISC,MED,23000.0
7/25/2006,CablevisionSystemsCorp.ACSFedEx,NY,PORT,BSO,13700.0
7/25/2006,ArmstrongWorldIndustriesDeloitte&Touche,PA,PORT,BSO,12000.0
7/25/2006,OldMutualCapital,MO,PORT,BSF,6500.0
7/25/2006,BelhavenCollege,MI,PORT,EDU,300.0
7/26/2006,U.S.Navyrecruitmentoffices,NJ,PORT,GOV,31000.0
7/26/2006,WestVirginiaDivisionofRehabilitationServices,WV,PORT,GOV,0.0
7/27/2006,KaiserPermanenteNorthernCaliforniaOffice,CA,PORT,MED,160000.0
7/27/2006,LosAngelesCountyCommunityDevelopmentCommission(CDC),CA,HACK,GOV,4800.0
7/27/2006,LosAngelesCountyAdultProtectiveServices,CA,PORT,GOV,0.0
7/27/2006,LosAngelesCountyDepartmentCommunitySeniorServices,CA,PORT,GOV,0.0
7/28/2006,CityofRiversideCalifornia,CA,DISC,GOV,2000.0
7/28/2006,MatrixBancorp,CO,PORT,BSF,0.0
7/29/2006,SentryInsurance,WI,INSD,BSF,112270.0
8/1/2006,RonTonkinNissan,OR,UNKN,BSR,16000.0
8/1/2006,WichitaStateUniversity,KS,HACK,EDU,2000.0
8/1/2006,DollarTree,CA,HACK,BSR,0.0
8/1/2006,USBank,KY,PHYS,BSF,0.0
8/3/2006,FiduciaryTrustCompanyInternational,NY,PORT,BSF,53.0
8/3/2006,FranklinTempletonInvestments,CA,PORT,BSF,9.0
8/4/2006,PSAHealthCare,GA,PHYS,MED,51000.0
8/4/2006,Toyota,TX,PORT,BSO,1500.0
8/6/2006,AmericanOnline(AOL),NY,DISC,BSO,650000.0
8/7/2006,U.S.DepartmentofVeteransAffairsviacontractorUnisysCorporation,VA,INSD,GOV,5000.0
8/8/2006,Linens'nThings,VA,PHYS,BSR,90.0
8/8/2006,ChautauquaCountyDepartmentofSocialServices,NY,PHYS,GOV,12.0
8/8/2006,VirginiaBureauofInsurance,VA,DISC,GOV,0.0
8/9/2006,U.S.DepartmentofTransportation,DC,PORT,GOV,132470.0
8/9/2006,Hoffman-LaRoche,DC,PORT,BSR,26000.0
8/9/2006,HunterCollegeoftheCityUniversityofNewYork,NY,STAT,EDU,0.0
8/10/2006,WeyerhaeuserCompany,DC,PHYS,BSR,1597.0
8/10/2006,Manhasset-LakevilleFireDistrict,NY,STAT,GOV,300.0
8/10/2006,AmericanHeartAssociationAHAKGMG,TX,PORT,MED,97.0
8/10/2006,BayViewAcceptanceCorporation,CA,PORT,BSF,68.0
8/11/2006,MadronaMedicalGroup,WA,INSD,MED,6000.0
8/15/2006,UniversityofKentuckyDepartmentofGeorgraphy,KY,DISC,EDU,80.0
8/15/2006,NewCenturyMortgageCorporation,CA,INSD,BSF,0.0
8/16/2006,Chevron,CA,PORT,BSO,0.0
8/17/2006,Williams-SonomaDeloitte&Touche,CA,PORT,BSR,1200.0
8/17/2006,QDentalGroupPC,NY,PORT,MED,106.0
8/17/2006,HCA,TN,STAT,MED,0.0
8/18/2006,CaliforniaDepartmentofMentalHealth,CA,PORT,GOV,9468.0
8/18/2006,ExperianLAWalkerCompany,CA,HACK,BSF,30.0
8/21/2006,U.S.DepartmentofEducationviacontractorDTIAssociates,DC,PORT,GOV,43.0
8/22/2006,BeaumontHospital,MI,PORT,MED,28473.0
8/22/2006,BeavertonSchoolDistrict,OR,PHYS,EDU,1600.0
8/22/2006,AFLACAmericanFamilyLifeAssuranceCo.,SC,PORT,BSF,612.0
8/23/2006,U.S.DepartmentofEducationDirectLoanServicingOnline,GA,DISC,GOV,21000.0
8/25/2006,VerizonWireless,NJ,DISC,BSR,5210.0
8/25/2006,U.S.DepartmentofTransportationFederalMotorCarrierSafetyAdministration,MD,PORT,GOV,193.0
8/25/2006,DominionResources,VA,PORT,BSO,0.0
8/25/2006,SovereignBank,MA,PORT,BSF,0.0
8/26/2006,PortTix,ME,HACK,BSO,2000.0
8/27/2006,NewMexicoAdministrativeOfficeoftheCourts,NM,DISC,GOV,1500.0
8/28/2006,Copart,CA,HACK,BSR,43764.0
8/29/2006,AT&Tviavendorthatoperatesanorderprocessingcomputer,CA,HACK,BSO,19000.0
8/29/2006,ValleyBaptistMedicalCenter,TX,DISC,MED,0.0
8/29/2006,CompassHealth,WA,PORT,MED,0.0
8/29/2006,WellsFargoPaymap,TN,PORT,BSF,0.0
8/31/2006,Labcorp,NJ,STAT,MED,0.0
9/1/2006,CityofChicagoviacontractorNationwideRetirementSolutions,IL,PORT,GOV,38443.0
9/1/2006,VirginiaCommonwealthUniversity(VCU),VA,DISC,EDU,2100.0
9/1/2006,LandAmericaCreditServices,CA,HACK,BSF,124.0
9/5/2006,TransportationSecurityAdministration(TSA)viaAccenture,DC,DISC,GOV,1195.0
9/5/2006,DisneyWorldwideServices,CA,PORT,BSR,23.0
9/5/2006,TLMPartnersLP,FL,PORT,BSF,0.0
9/7/2006,LibertyMutualInsuranceCompany,CA,PORT,BSF,672.0
9/7/2006,FloridaNationalGuard,FL,PORT,GOV,100.0
9/7/2006,MysticStampCompany,NY,HACK,BSR,13.0
9/8/2006,BerksCountySheriff'sOfficeviacontractorCanonTechnologySolutions,PA,DISC,GOV,25000.0
9/8/2006,UniversityofMinnesota,MN,STAT,EDU,603.0
9/8/2006,LindenLabSecondLife,CA,HACK,BSO,0.0
9/9/2006,ClevelandClinic,FL,INSD,MED,1100.0
9/9/2006,ActionCapitalMortgageServices,NY,STAT,BSF,923.0
9/9/2006,DiscoverBank,DE,PORT,BSF,11.0
9/11/2006,TelesourceviaVeksta,IN,PHYS,BSO,0.0
9/12/2006,CityofParisKentucky,KY,PORT,GOV,130.0
9/13/2006,AmericanFamilyInsuranceGroup,WI,PORT,BSF,2089.0
9/14/2006,IllinoisDepartmentofCorrections(IDOC),IL,PHYS,GOV,16500.0
9/14/2006,Nikon,NY,DISC,BSR,3235.0
9/14/2006,GreenPointMortgageFunding,CA,PORT,BSF,44.0
9/15/2006,UniversityofTexasSanAntonio,TX,HACK,EDU,64000.0
9/15/2006,HarlemHospitalCenterNewYorkCityHealthandHospitalsCorporation,NY,PORT,MED,4000.0
9/15/2006,MercyMedicalCenter,CA,PORT,MED,295.0
9/15/2006,WhistleJunctionrestaurant,FL,PHYS,BSO,0.0
9/16/2006,MichiganDepartmentofCommunityHealth,MI,PORT,GOV,4000.0
9/16/2006,HowardRiceMorrisDavisChan,CA,PORT,BSF,500.0
9/17/2006,U.S.Dept.ofEducationDirectLoanServicing,TX,DISC,GOV,21000.0
9/18/2006,CochlearAmericas,CO,HACK,BSR,480.0
9/18/2006,DePaulMedicalCenterRadiationTherapyDepartment,VA,STAT,MED,100.0
9/18/2006,OleanAreaFederalCreditUnion,NY,HACK,BSF,11.0
9/19/2006,LifeIsGood,NH,HACK,BSR,9250.0
9/20/2006,CityofSavannahGeorgia,GA,DISC,GOV,8800.0
9/20/2006,BerryCollegeviaconsultantFinancialAidServices,GA,PHYS,EDU,2093.0
9/21/2006,PimaCountyHealthDepartment,AZ,PHYS,GOV,2500.0
9/22/2006,PurdueUniversityCollegeofScience,IN,STAT,EDU,2482.0
9/22/2006,UniversityofColoradoBoulderLeedsSchoolofBusiness,CO,STAT,EDU,1372.0
9/23/2006,ErlangerHealthSystem,TN,PORT,MED,4150.0
9/23/2006,NorthForkBank,NY,HACK,BSF,3570.0
9/25/2006,GeneralElectric(GE),CT,PORT,BSO,50000.0
9/25/2006,MovieGalleryUS,NC,PHYS,BSR,3800.0
9/27/2006,NewYorkLifeInsuranceCompany,MA,STAT,BSF,0.0
9/28/2006,NewYorkStateBankingDepartment,NY,DISC,BSF,19640.0
9/28/2006,NorthCarolinaDepartmentofMotorVehicles,NC,STAT,GOV,16000.0
9/28/2006,StevensHospitalEmergencyRoomviadishonestemployeeofbillingcompanyMedData,WA,INSD,MED,30.0
9/29/2006,KentuckyPersonnelCabinetviaBluegrassMailing,KY,DISC,GOV,146000.0
9/29/2006,UniversityofIowaDepartmentofPsychology,IA,HACK,EDU,14500.0
9/29/2006,NationwideAgribusinessFarmlandMutualInsuranceCompany,OH,PORT,BSF,306.0
10/2/2006,PortofSeattleSeattle-TacomaAirport(Sea-Tac),WA,PORT,GOV,6939.0
10/2/2006,Citigroup,IL,PORT,BSF,11.0
10/3/2006,CumberlandCounty,PA,DISC,GOV,1200.0
10/3/2006,WesternFinancialServices,CO,PORT,BSF,43.0
10/5/2006,HomecomingFinancialNetwork,MN,DISC,BSF,988.0
10/5/2006,SanJuanCapistranoUnifiedSchoolDistrict(CA),CA,STAT,EDU,0.0
10/6/2006,CampPendletonMarineCorpsbaseviaLincolnB.P.Management,CA,PORT,GOV,2400.0
10/6/2006,ClevelandAirRouteTrafficControlCenter,OH,STAT,GOV,400.0
10/6/2006,StarCite,PA,PORT,BSO,0.0
10/9/2006,TroyAthensHighSchool,MI,PORT,EDU,4400.0
10/9/2006,AtlantisPlastic,GA,PORT,BSR,720.0
10/10/2006,FloridaLaborDepartment,FL,DISC,GOV,4624.0
10/11/2006,RepublicanNationalCommittee(RNC),DC,DISC,NGO,76.0
10/11/2006,DirecTVDeloitteandToucheLLC,CA,PORT,BSR,55.0
10/12/2006,SearsHoldingCorporation,FL,PORT,BSF,0.0
10/13/2006,OhioEthicsCommission,OH,PHYS,GOV,0.0
10/14/2006,T-MobileUSA,WA,PORT,BSO,43000.0
10/14/2006,CBAInformationSolutionsWashingtonSavingsBank,MD,UNKN,BSF,0.0
10/16/2006,TwinTierMortgage,NY,STAT,BSF,34.0
10/16/2006,GermantonElementarySchool,NC,STAT,EDU,0.0
10/16/2006,VISAFirstBank(1stBank),CO,UNKN,BSF,0.0
10/17/2006,CityofVisaliaRecreationDivision,CA,PHYS,GOV,200.0
10/20/2006,ManhattanVeteransAffairsMedicalCenterNewYorkHarborHealthCareSystem,NY,PORT,MED,1600.0
10/20/2006,BlueCrossBlueShieldofWesternNewYorkHealthNowNewYork,NY,PORT,BSF,96.0
10/23/2006,ChicagoVoterDatabase,IL,DISC,GOV,1350000.0
10/23/2006,SistersofSt.FrancisHealthServicesviaAdvancedReceivablesStrategy(ARS)aPerotSystemsCompany,IN,PORT,MED,266200.0
10/23/2006,MountSinaiMedicalCenter,NY,PORT,MED,311.0
10/25/2006,SwedishMedicalCenterBallardCampus,WA,INSD,MED,1100.0
10/25/2006,DepartmentofHomelandSecurity,OR,PORT,GOV,900.0
10/25/2006,TuscarawasCountyandWarrenCounty,OH,DISC,GOV,0.0
10/26/2006,AkronChildren'sHospital,OH,HACK,MED,235903.0
10/26/2006,LimeWire,CO,HACK,BSO,75.0
10/26/2006,EmpireEquityGroup,NC,PHYS,BSF,0.0
10/27/2006,LinkStaffingServices,TX,STAT,BSO,332000.0
10/27/2006,Gymboree,CA,PORT,BSR,20000.0
10/27/2006,LexisNexis,FL,PORT,BSO,449.0
10/27/2006,HancockAskew&Co.,GA,PORT,BSO,0.0
10/29/2006,NewYorkUniversity,NY,PORT,EDU,30000.0
10/30/2006,NationalFinancialPartners(NFP),NY,INSD,BSF,4327.0
10/31/2006,CommunityNationalBankCroweChizek&CompanyLLC,NY,PORT,BSF,90.0
10/31/2006,YatesCountyPublicHealth,NY,PORT,MED,68.0
10/31/2006,Avaya,FL,PORT,BSO,0.0
11/1/2006,U.S.ArmyCadetCommand,VA,PORT,GOV,4600.0
11/2/2006,ColoradoDepartmentofHumanServicesviaAffiliatedComputerServices(ACS),TX,STAT,GOV,1400000.0
11/2/2006,IntermountainHealthCare,UT,PORT,MED,6244.0
11/2/2006,McAlesterClinicandVeteransAffairsMedicalCenter,OK,PORT,MED,1400.0
11/2/2006,HilbRogal&HobbsVillanovaUniversity,PA,PORT,BSF,1243.0
11/2/2006,GreaterMedia,PA,PORT,BSO,0.0
11/3/2006,StarbucksCorp.,WA,PORT,BSR,60080.0
11/3/2006,WestShoreBank,MI,CARD,BSF,1000.0
11/3/2006,UniversityofVirginia(UVA),VA,DISC,EDU,632.0
11/3/2006,Wesco,MI,CARD,BSR,0.0
11/6/2006,IngersollRand,NJ,PORT,BSO,1510.0
11/6/2006,BowlingGreenPoliceDepartment,OH,DISC,GOV,200.0
11/7/2006,CityofLubbock,TX,HACK,GOV,5800.0
11/7/2006,LehmanCollege,NY,DISC,EDU,768.0
11/7/2006,CIGNAHealthCareCorp,CT,PORT,BSF,156.0
11/9/2006,FourARCOgasstations,CA,CARD,BSR,440.0
11/10/2006,KSLServices,NM,PORT,BSO,1000.0
11/10/2006,NYSHigherEducationServices,NY,PHYS,EDU,49.0
11/11/2006,HertzGlobalHoldings,OK,INSD,BSO,0.0
11/13/2006,ConnorsStateCollege,OK,PORT,EDU,22500.0
11/15/2006,LookToursLLC,NV,STAT,BSR,300000.0
11/15/2006,BoeingCo,IL,PORT,BSO,762.0
11/15/2006,ExpediaCorporateTravel(nowEgencia),WA,INSD,BSO,47.0
11/17/2006,PaetecCommunications,NC,PORT,BSR,1095.0
11/17/2006,JeffersonCollegeofHealthSciences,VA,DISC,EDU,143.0
11/18/2006,KeyCorp,OH,DISC,BSF,17.0
11/20/2006,HaywoodMortgageAssociates,MD,INSD,BSF,228.0
11/20/2006,AdministrationforChildren'sServices,NY,PHYS,GOV,200.0
11/20/2006,BankofJenaExperian,LA,HACK,BSF,0.0
11/25/2006,FamilyHealthCenterofClarkCounty,IN,STAT,MED,7700.0
11/27/2006,GreenvilleCountySchoolDistrict,SC,STAT,EDU,101000.0
11/27/2006,JohnstonCountyNC,NC,DISC,GOV,39000.0
11/27/2006,ChicagoPublicSchoolsviaAllPrinting&Graphics,IL,DISC,EDU,1740.0
11/28/2006,KaiserPermanenteColorado--SkylineandSouthwestoffices,CO,PORT,MED,38000.0
11/28/2006,CaliforniaStateUniversityLosAngeles(CalStateLA)CharterCollegeofEducation,CA,PORT,EDU,2534.0
11/29/2006,ComputershareShareholderServices,RI,DISC,BSF,90.0
11/30/2006,PennsylvaniaDepartmentofTransportation(PennDOT),PA,STAT,GOV,11384.0
11/30/2006,TransUnionCreditBureauKingmanAZcourtoffice,PA,HACK,BSF,1700.0
12/1/2006,FirstBanks,KY,PORT,BSF,0.0
12/3/2006,CityofGrandPrairie,TX,DISC,GOV,200.0
12/5/2006,NassauCommunityCollege,NY,PHYS,EDU,21000.0
12/6/2006,PremierBank,MO,PHYS,BSF,1800.0
12/7/2006,CIGNAHealthCareCorp,PA,INSD,MED,0.0
12/8/2006,SegalGroupofNewYorkviaaVermontstateagencywebsite,VT,DISC,BSO,1100.0
12/8/2006,ExperianBMACreditUnion,TX,INSD,BSF,46.0
12/9/2006,HomeFinance&Mortgage,NC,PHYS,BSF,146.0
12/12/2006,AetnaNationwideWellPointGroupHealthPlansHumanaMedicareMutualofOmahaInsuranceCompanyAnthemBlueCrossBlueShieldviaConcentraPreferredSystems,OH,PORT,MED,396279.0
12/12/2006,UniversityofTexasDallas,TX,HACK,EDU,35000.0
